Dates,EURUSD,GBPUSD,AUDUSD,NZDUSD,JPYUSD,CADUSD,CHFUSD,SEKUSD,NOKUSD,DKKUSD,ZARUSD,RUBUSD,PLNUSD,MXNUSD,CNYUSD,KRWUSD,INRUSD,IDRUSD,HUFUSD,COPUSD
2011-07-21 00:00:00,-0.5965125703564566,0.005472088987642981,0.013805787118389146,-0.02064403538854683,-0.0019427646914252899,0.028599094964540148,-0.03851770983384788,-0.15137639534919495,0.14109683150639477,0.760173589404419,0.005758288051487481,-0.0031321736538071007,-0.07291783513217792,0.0181531486654464,0.002952101948954516,0.019606761353338047,-0.0052588665031156195,0.026486587029422155,-0.11711810259099048,-0.0022850376243585165
2011-07-22 00:00:00,-0.5960442029426015,0.005229911485368111,0.013040159338568488,-0.021013646586956536,-0.0017103078159066906,0.03010709286551278,-0.0379093850658163,-0.15129561637785938,0.1398996933849289,0.760599736351812,0.005078784990211756,-0.0029556314603295525,-0.07505678478952439,0.0197629995007831,0.002583470475216945,0.01974463760855431,-0.005424844974988609,0.026692150963935676,-0.11648199946813828,-0.0025492561126351787
2011-07-25 00:00:00,-0.5954170837024595,0.005294149348072846,0.013151254742426802,-0.020182722150684132,-0.002375377108771429,0.030924074311124962,-0.03650517319815706,-0.15075229929547826,0.13936039430262592,0.7610816334726412,0.004147152758442359,-0.0019949319992310574,-0.07632655389607533,0.019100844946708224,0.0026161761211233956,0.019001276014529424,-0.005183546722375504,0.026848815934441987,-0.11767372625236823,-0.0028781250213688707
2011-07-26 00:00:00,-0.5961070611324168,0.00535092510000848,0.012748163804915204,-0.019829893484763876,-0.0027142621476565956,0.03097515503255574,-0.03629212157759907,-0.14994206279835878,0.13962827052022572,0.7607315854119201,0.004281781286393498,-0.0019972350583659926,-0.07618513510100078,0.018481273320521394,0.002557542281596277,0.01901297436943462,-0.0049786018570753265,0.02689883773306308,-0.11749076358016936,-0.0028861121854154223
2011-07-27 00:00:00,-0.5950795522821828,0.00499900213332069,0.007290656281989771,-0.018890276669012288,-0.0018308034140464315,0.03168497455997039,-0.037650854137389965,-0.1483613043161776,0.14086809829424762,0.7613448797699666,0.005721947854613864,-0.002736801979818765,-0.0742836264230142,0.01777073136176263,0.0030142298615919803,0.021410148491991896,-0.005758444950022441,0.026029757096603986,-0.12026227821328568,-0.002061525908406657
2011-07-28 00:00:00,-0.5959540213464085,0.0057986105734720295,0.006926116008701272,-0.01794288622337973,-0.0006703680181163359,0.031717611856707364,-0.03887483825791616,-0.14651863384275216,0.14089443658715137,0.7609134547603946,0.00448071255032792,-0.0018017051333546544,-0.07274261800614504,0.016693214795131008,0.0032711176147638184,0.021384702535603626,-0.005769746293832638,0.02568501301188729,-0.12186586813904024,-0.0018801026695300163
2011-07-29 00:00:00,-0.5969222686056048,0.006215396820377167,0.0036632526921296163,-0.016347789119615534,0.000102440043076725,0.03018709359166994,-0.03817703277130916,-0.1453671233716584,0.1416731199525329,0.7600505713051561,0.006692226343371646,-0.0024008165965509615,-0.0697734396245307,0.01771198079795007,0.0032426593667243438,0.021559372363595848,-0.006313723196737113,0.026155450604364323,-0.12521224694373786,-0.0024509758465413416
2011-08-01 00:00:00,-0.5934284926341213,0.006325065776616262,0.0034033575949999548,-0.01518610389256507,3.4832079002719563e-6,0.032029688994284045,-0.040019967495752144,-0.14521943608728077,0.13662855646146826,0.763331501121712,0.007052241169617682,-0.001605090450832486,-0.07048600026661528,0.015636370304220853,0.004302903869774201,0.02188641584413461,-0.0052856745243311624,0.024450590598803477,-0.1268774662624178,-0.003951776319291226
2011-08-02 00:00:00,-0.592654258953037,0.00718825892976202,0.0019184770077959115,-0.015366525755451325,-0.0006358427722611571,0.03219443764141031,-0.03893986536101075,-0.14731680779423673,0.13730129717725972,0.7632918789172274,0.00759499825805364,-0.0015564423114776474,-0.07052732824648926,0.015548397119906403,0.0040168473022441555,0.021792686879397442,-0.005535861905454749,0.02473230678913954,-0.12776404584087978,-0.00385542029769282
2011-08-03 00:00:00,-0.5926340727730329,0.003503233882064888,0.01330258736600571,-0.018346340289336502,-0.003330913300410467,0.030077628241969266,-0.03523653367200119,-0.14911986715385295,0.1336707666301029,0.764162492112656,0.0028451841929851493,0.00018118298466781452,-0.07120009007165776,0.01634604743621263,0.004181031359843143,0.021824857395582046,-0.00597642584409324,0.024374705507398384,-0.12479092403150899,-0.003397505492729831
2011-08-04 00:00:00,-0.5891798173130188,0.00460995267609049,0.016110403259531517,-0.025021356816478546,-0.016124471727994364,0.024599158795864197,-0.023287184883595193,-0.16196064267326124,0.13359856789730834,0.7659683488766336,-0.0012703677599420968,-0.001091173411694471,-0.06614633937290178,0.01320785399308138,0.00443885552890208,0.025376132306937967,-0.004740816289799291,0.022727652411004544,-0.11828828401849675,-0.004260015677063942
2011-08-05 00:00:00,-0.587480065601154,0.004174202591076592,0.015504009635750125,-0.02604025957805598,-0.01589025444373581,0.02567499757221712,-0.022637858135331222,-0.1622691248860641,0.1330016660445388,0.7670527779302686,-0.0016011826429404435,-0.0006191374467571439,-0.06603718876770923,0.01374880999568328,0.004320784167965611,0.026470075562280444,-0.004331139036212715,0.022691552830854347,-0.11953111671855504,-0.004780183186973069
2011-08-08 00:00:00,-0.5881880918241055,0.004341004912306323,0.015979649859929293,-0.027051487900551507,-0.01597943797636596,0.026243140211709065,-0.02246511705099046,-0.1618758949216471,0.13355460194498853,0.7665707163194317,-0.002243754219564763,-0.0015433236510519824,-0.06627178200034076,0.013854497244042571,0.004505131050994494,0.02668749167065098,-0.00440443035277064,0.023032234796498803,-0.11836735447001098,-0.004921510620891828
2011-08-09 00:00:00,-0.5856013194293824,0.0014542832275568351,0.015681371099285628,-0.026043760764622635,-0.016224585865281943,0.027341407852568278,-0.01666682228338193,-0.16289451084883416,0.12466564671545183,0.7699244330118157,-0.0008440779928344522,-0.011355076716702682,-0.0708424012679634,0.02372887145514553,0.006034799830003197,0.027751759448791585,-0.0050248363732809075,0.022540818655979067,-0.11362950051256601,-0.005788887811515826
2011-08-10 00:00:00,-0.5864840618243125,0.0018492253713301987,0.013589282721327318,-0.025211203316081635,-0.015596260742441238,0.025224966949405243,-0.01609756157602784,-0.16424254535862326,0.12496961410968238,0.7686765484964815,-0.0006274740718314117,-0.011931834239487328,-0.06663312207640064,0.03191926316783381,0.005322714499187946,0.026318609128114165,-0.004315023390692244,0.022755574253727942,-0.11705442909399877,-0.0075282075965850265
2011-08-11 00:00:00,-0.585547446633791,0.0009374184471961089,0.014037871196884627,-0.026593517608072596,-0.014654664914831717,0.0229227317031371,-0.02055429103818914,-0.16437584962292118,0.1251417710492787,0.7688588220397584,0.00023920867738756735,-0.01465981175285954,-0.06657201695800519,0.03725757771836494,0.0067499833067991575,0.025084963379578874,-0.004935575420173231,0.02483515521161489,-0.11761126746535333,-0.007698744196435955
2011-08-12 00:00:00,-0.5862173847764932,0.00031357146367513855,0.014209134239187599,-0.027026470121859665,-0.015826297716703394,0.023484856247916824,-0.01820284816175437,-0.16227987899732738,0.1237952289899143,0.7686836702865627,0.00041416082804195814,-0.016688241795043926,-0.06333065401493798,0.03789538278020557,0.0065833186962180835,0.025318706286785855,-0.004683416420750482,0.02546818883387321,-0.12085364354651956,-0.00792144734034353
2011-08-15 00:00:00,-0.5866241261669789,0.00036715425168298843,0.016172011168523785,-0.02861798811598963,-0.01575061154378856,0.023331283819882212,-0.018851870969534706,-0.16317488255291482,0.12440010640043954,0.7682942548154711,-1.1536839425042855e-5,-0.016091657876764365,-0.06390551354701207,0.037168310697672874,0.006418234730338608,0.02547956120294562,-0.005118572498847267,0.02505307543920951,-0.11887851883511275,-0.008090877000027898
2011-08-16 00:00:00,-0.587229895952688,0.0021614795057873226,0.014028620027468158,-0.025795926245838277,-0.015842243985189568,0.02339558352119702,-0.020073695594720373,-0.16271928312427697,0.12479575202653362,0.7680653132069852,-0.000722518068292835,-0.016390979174895466,-0.06703578464194682,0.03740765963972075,0.00658976699194079,0.025030282423823477,-0.00517604646552498,0.025932054102844992,-0.11628021301395204,-0.008024046082099324
2011-08-17 00:00:00,-0.5872121231274581,0.001930464424624051,0.015771663741653542,-0.025359772964072123,-0.016365716901140387,0.024024916732914334,-0.020614593102834984,-0.16441717295778674,0.12485744532807655,0.76802145304261,-0.001926052105396446,-0.01703481428974961,-0.06694769985158544,0.036260301789678095,0.006130072244722273,0.02483260819382322,-0.004480174328282915,0.025907558327536016,-0.11418488203367633,-0.007912089921532056
2011-08-18 00:00:00,-0.5888063793365381,0.0006134445600796123,0.014367772015788177,-0.024316909652115665,-0.016417282477893414,0.02412473460611566,-0.020060232493456134,-0.16325540641207179,0.12560980593593016,0.7670629604821034,-0.0011731665873579641,-0.016541159022456155,-0.06670171101602788,0.0355815107743091,0.005794622044683509,0.02651190261451031,-0.0041619277553925395,0.025047293395423414,-0.11405157718188227,-0.007758169297151136
2011-08-19 00:00:00,-0.586881286655389,-0.0005477676741711957,0.014001812683589798,-0.02515544992061209,-0.015725137801463368,0.027978793795036865,-0.02061481266703552,-0.16507685311236078,0.12283793098806581,0.7683999707365262,-0.0012691353325211888,-0.0171820888185625,-0.06120752928894887,0.03415584361988327,0.005836449634513049,0.026895629876610955,-0.0021604606305685274,0.023948010398954618,-0.11788622081495576,-0.008093930764272818
2011-08-22 00:00:00,-0.5888540967232488,0.0012594025389822128,0.013024848646255145,-0.02464471242380118,-0.01629371646867002,0.025497139268508683,-0.02276122141081552,-0.16408180213885207,0.12316976377214447,0.7678189766428645,0.0009679953941624034,-0.0187436824046055,-0.06591646165815862,0.033292769385788464,0.0031539650781969783,0.026404113428899943,-0.0010045676831184139,0.024820375405194228,-0.11042935836106704,-0.008631749905946385
2011-08-23 00:00:00,-0.5895643378481352,0.002609627751203436,0.014601344702940326,-0.02438045130163255,-0.015520539446025959,0.02194492550668796,-0.02307419151410618,-0.16130885171973522,0.11939628897447768,0.7684474487440756,0.0042403740556711325,-0.019419773400423328,-0.06206840946760661,0.0317287510590326,0.0029160238875624534,0.0268472077815021,-0.0026128598773139666,0.02453794996452192,-0.11359043658410815,-0.007859962478647984
2011-08-24 00:00:00,-0.5893868015480753,0.002225335381872612,0.01443148467834833,-0.024434807844055197,-0.015431421449620803,0.02110470816380733,-0.02306493189540233,-0.16156154648561583,0.11986878746456017,0.7684525640935702,0.004344364736729861,-0.01917260394661867,-0.06154175753546077,0.03232536800021651,0.003224102336568788,0.02694578215563286,-0.0030989120132637396,0.024407944680177707,-0.11395395739063113,-0.00782828895649916
2011-08-25 00:00:00,-0.5896197997016355,0.00239605471186477,0.013352825519313112,-0.023567164115312143,-0.0161793865729847,0.021009286262100003,-0.02227481506105862,-0.16018835976626447,0.11912306072922879,0.7685590516315235,0.005095546686838245,-0.018484260754487274,-0.059939207275059206,0.03146024440033103,0.0028264349496085325,0.026574113188484214,-0.003387511055297693,0.02450999972237586,-0.11635051064597836,-0.00788444965030113
2011-08-26 00:00:00,-0.5913766374763251,0.0027237105614587587,0.013401283130177716,-0.024452616693042238,-0.017999400047258907,0.020910466792507743,-0.01917395008374649,-0.1578339048408829,0.1177349999445175,0.768036609321209,0.0033516175424984085,-0.01661321122373808,-0.06022548207511533,0.032172290092827856,0.003063372731894486,0.02630243969522552,-0.001623800751917346,0.02243615981408406,-0.11616659964162346,-0.007433794452267266
2011-08-29 00:00:00,-0.5913486077037813,0.0028124123026509185,0.012823267735769736,-0.023831135674063815,-0.01813261618527084,0.020144063480975326,-0.017582053353888457,-0.15700942098941398,0.11679462614956784,0.7683563927185623,0.00038953095615723576,-0.015186892829118157,-0.06177515865725422,0.034973500736753184,0.0027731972538157608,0.025724482298808037,-0.0017879063501804494,0.023679964388840978,-0.1152842074679209,-0.008026677611025955
2011-08-30 00:00:00,-0.5916340374078233,0.0034095530212171488,0.012857651917342845,-0.024706981053709873,-0.0181540970229988,0.02004160086814704,-0.017268909824045955,-0.15695467692138476,0.11646121814101207,0.7682063713747191,0.0007215568436468936,-0.015281432578786336,-0.06183549200664311,0.0354052749246913,0.0029902643515978995,0.025365780791461862,-0.001859699440647105,0.024074777876339336,-0.114894669770195,-0.008118616496372563
2011-08-31 00:00:00,-0.5891439948898587,0.005235707690159075,0.014663273054780011,-0.0264921275046765,-0.02271639064403761,0.019729597846816237,-0.01574279542561479,-0.15444497644028107,0.11091933831126659,0.7707556403846898,0.0018979715861343546,-0.018939030298239998,-0.06532234049252736,0.037259015837026635,0.00363233500207639,0.02608978461876265,0.0006712246203099577,0.02331576403180442,-0.11506577920646494,-0.009785214121300408
2011-09-01 00:00:00,-0.5895673942830852,0.00574898267617624,0.012131683919428232,-0.0241753322647451,-0.022197890244997815,0.01864650035247295,-0.018266248856068642,-0.1547034542885374,0.1138856125706177,0.7705412347166438,0.0010353514798863914,-0.018913201444635423,-0.0682097956389448,0.03627846373890475,0.004035915233171867,0.02578758770233523,-0.0004854029346037167,0.023566130325221403,-0.11032722798562258,-0.00990779212834536
2011-09-02 00:00:00,-0.5892675374379513,0.00616985971966133,0.011182942123228137,-0.02399078943717589,-0.02219999916234512,0.019033348475293255,-0.01845398885921881,-0.152796516820526,0.11462494730186376,0.7707115303744285,0.001409388126106921,-0.019837263031001653,-0.07012904375261125,0.036204323715458765,0.004030264792655672,0.026182578333940887,-0.0012885854626440742,0.024185267310010056,-0.11104412767977255,-0.010198786954171538
2011-09-05 00:00:00,-0.5876756425157094,0.007510871062244989,0.00810497459314953,-0.022379202883493453,-0.02192869805393268,0.018463108905229043,-0.01847891036506777,-0.15326401149047122,0.11185804633306964,0.7721019149522689,0.0016670879207813308,-0.01843187029132192,-0.07101468820635876,0.03752491710126628,0.003455023084953536,0.026820434798837372,-0.0015124428371576064,0.02408212341291247,-0.11178619676134066,-0.010215396369291287
2011-09-06 00:00:00,-0.5904129415252605,0.011330295601275853,0.009281303764369003,-0.02029834007301027,-0.025764870565539187,0.01909289707673885,-0.004180268246041653,-0.15270688226958723,0.10259669496629914,0.7713665589506239,0.0016817609347736864,-0.01355040591103801,-0.06562697488041816,0.03680221483015609,0.004593706414387738,0.024659408701151655,-0.0038517881394983904,0.026842594642850773,-0.1164927533382974,-0.010270238228619336
2011-09-07 00:00:00,-0.5913601423673359,0.010911723651141236,0.019448890330946426,-0.021651768135767933,-0.026458701312919528,0.020833208783020606,-0.003904147712696142,-0.14928568552211274,0.09573229078381273,0.7723754295294355,-0.001761924449288313,-0.013160885637649507,-0.06440482527258712,0.033074167915395754,0.004053119637426725,0.02407698338212709,-0.004798450109588008,0.025897938853510334,-0.1155285452749536,-0.010399091414483249
2011-09-08 00:00:00,-0.5910318878339198,0.009021906964414433,0.021703520279751122,-0.02309373520273355,-0.026314912663629057,0.021159906284695898,-0.0026538536526851016,-0.15089507023686835,0.0928486394290362,0.7728116691574921,-0.0027393967753513923,-0.012299518146304637,-0.057042016505837,0.031783188967880134,0.0033300107305512146,0.024402164057409064,-0.0055522919949043785,0.026315430484051883,-0.11812887665626251,-0.010637716260711541
2011-09-09 00:00:00,-0.5913101157512238,0.009117390398290626,0.021605876509834365,-0.022820196406218088,-0.026215318209440775,0.02115759258489308,-0.00284720304699412,-0.14909100988995555,0.09230306452439171,0.7727822984382001,-0.00202499673739516,-0.012712587751651093,-0.056927187661388455,0.03106204162745526,0.0031821761523568425,0.025328192465242004,-0.006296331191197473,0.02625085356091019,-0.11974642225985242,-0.010359539794786779
2011-09-12 00:00:00,-0.5917269516701368,0.009096302878588591,0.02162166659420864,-0.023103225532666416,-0.026248187066844834,0.021550807007458872,-0.002784274817319035,-0.14927550140043563,0.09245219141966385,0.7723481694223835,-0.0019248518572328524,-0.01350928296079388,-0.05755254023287994,0.03161328156754864,0.002747293992897631,0.024394665868105004,-0.006205791036145044,0.02722022454146321,-0.11947291917206121,-0.010392466320546037
2011-09-13 00:00:00,-0.5914733447030173,0.009985546956986113,0.02517084225956981,-0.022734479046043213,-0.02707593804315478,0.019223455094210487,-0.002788526354478838,-0.15099122758327901,0.09217457965518766,0.7725084872016692,-0.006047896999132017,-0.01376548447358042,-0.061574180130157405,0.034136395552232524,0.003304905821544641,0.022294385366450144,-0.00487702285662318,0.02916070604623089,-0.11424966214470239,-0.01081827262151834
2011-09-14 00:00:00,-0.5908458919327788,0.01013339075562561,0.025968959990257577,-0.022579567180759215,-0.027238996036400273,0.01927128284547664,-0.0027576491133526025,-0.15157252352384237,0.09206277810070893,0.7727965332801856,-0.006687022577208525,-0.013494317480268907,-0.06178360418493656,0.03418796944551691,0.0036222165027350013,0.022293791223661187,-0.004610602595296144,0.03000901607979238,-0.11429934474622011,-0.010949408587628173
2011-09-15 00:00:00,-0.596449591279287,0.00925210126656964,0.029676426104461258,-0.023276879141293172,-0.028477009428905985,0.02072586899438065,-0.0017280365561715277,-0.15280812717213196,0.09838571027324458,0.7683849127721644,-0.009198585300434083,-0.013496459854712928,-0.048550613550424164,0.027087661157615163,0.004927342675803754,0.020910449098403016,-0.00340518395554883,0.02432039456957765,-0.116311341243342,-0.010012201565371203
2011-09-16 00:00:00,-0.5957301199579015,0.00924200942607456,0.02899048431862713,-0.02342492440040375,-0.028381896035807513,0.020176289428238438,-0.0016234800230307475,-0.15386382857917,0.09851921348055132,0.7687316696075269,-0.00872318195205015,-0.013359026642097968,-0.04902459997762152,0.02823222058696874,0.004898170836284286,0.021240568947461163,-0.0036890152914228133,0.024437042869269093,-0.11594887138983637,-0.010108960393515123
2011-09-19 00:00:00,-0.5852568199591262,0.008599068603609872,0.032168522496771726,-0.021559531982305813,-0.02747427704168836,0.01825007188676745,-0.0055004985666605236,-0.14904558094202902,0.09335948716688487,0.775417427254068,-0.012965094300873066,-0.01921399104747172,-0.04826503050491381,0.03233753999319431,0.006732804619267993,0.01886790582974784,-0.0009591947678332692,0.021823311952933497,-0.13292673988310946,-0.010928720156943943
2011-09-20 00:00:00,-0.5842370691730427,0.007691087864254903,0.0279449747605615,-0.02027159524727637,-0.026703059178184826,0.01879679694666797,-0.005101735065562583,-0.1523139673041789,0.09322211874259977,0.7752707147181382,-0.012856723281962613,-0.01667758176450595,-0.04580210638124677,0.03548169823494279,0.006315981696944199,0.020121235708433348,0.0005962800897431064,0.020400231554014072,-0.13646695299889344,-0.010213434498348078
2011-09-21 00:00:00,-0.5858515205107342,0.010193386179964736,0.022852802686796465,-0.019850564754763267,-0.025944564859237164,0.01790352981957566,-0.0043586488001778785,-0.1522330416089732,0.09444153522247406,0.7736695074983985,-0.002447888837771389,-0.01887407394439921,-0.04958737978977341,0.040298824897618074,0.005847967342897142,0.017858151373490515,-0.00011196232618067292,0.022978005285146652,-0.13659452017480883,-0.010110807326373462
2011-09-22 00:00:00,-0.5872426064017311,0.010356601399966775,0.022664750567690073,-0.01993474936692835,-0.02615489990414794,0.019181316127314503,-0.0037654266136708074,-0.155660182140933,0.09882857701081518,0.7715070324700892,-0.004016658992345788,-0.018386027551161553,-0.04962457405572597,0.04222406659058948,0.005817820015781023,0.0200452474345064,0.001467409243144778,0.02120293931352291,-0.1351142844541579,-0.00992064553235909
2011-09-23 00:00:00,-0.5868900872495288,0.010701795281203741,0.022085345415955755,-0.020908998052000638,-0.02553533442481895,0.018404096696325013,-0.003828483041869682,-0.1571701055422438,0.09910184484940754,0.7710077356099279,-0.003426826858454253,-0.018465153406945115,-0.048361150267446036,0.04656567735464284,0.006315367172043397,0.020430066482032515,0.0011206708702878772,0.021090903416310636,-0.13665864092785365,-0.009988743603038783
2011-09-26 00:00:00,-0.5911942910022272,0.013499995986350044,0.02067027772063012,-0.02049361648790067,-0.02570083488083842,0.017160402013398676,-0.004393075818487642,-0.15736145308506644,0.11078547515717944,0.7671494112326787,0.002552565350599445,-0.01903994142396921,-0.05836125071930988,0.04114609541737873,0.0069471677584612085,0.024477182796010865,0.00151434140566023,0.004376332615895781,-0.129189757796854,-0.01021402596401767
2011-09-27 00:00:00,-0.5907151387991489,0.013493161115284674,0.02070408958444999,-0.020579773818388117,-0.02563983643360638,0.01716015383013149,-0.004431615132398689,-0.1575182371129219,0.11072613746591348,0.7673548076050025,0.0026020247588038267,-0.019592030714797357,-0.05845144873251757,0.04130399247415861,0.006958966488607396,0.024484487147818132,0.0015271000861652659,0.00462035724656312,-0.1298225016911986,-0.010271295934769938
2011-09-28 00:00:00,-0.5939931260154064,0.014009590487718743,0.019877469142928504,-0.019998400024615164,-0.025596322116887088,0.019373188758994735,-0.0042633300077611,-0.16038311366883976,0.1128737819094212,0.7647530897811078,0.0016699339676917516,-0.020898026875097543,-0.0534262282497121,0.03934070705269091,0.006968263790239353,0.02500004466504006,0.0017452923722554442,0.004183681447192026,-0.12722828361547633,-0.009947057841230064
2011-09-29 00:00:00,-0.5980717186118498,0.01219876334213535,0.016281391869674283,-0.014579767418658858,-0.025591141332390634,0.019852065592067016,-0.0027960292374476538,-0.16267990049281092,0.1140506994738812,0.7627854283969505,-0.0008743924852366719,-0.018386144700047305,-0.060808055799862135,0.04251335565304374,0.0060997864400059165,0.02399741334654209,-0.0006726650302661813,0.0034015634550750634,-0.11301603115318112,-0.008453164404725075
2011-09-30 00:00:00,-0.6016900943936535,0.013444933271998721,0.018240784897105906,-0.015809804811754362,-0.025551397913579188,0.016503686936235357,-0.004148339428314805,-0.15834223615604714,0.11002470339967943,0.7621028084367126,0.0005325427678030403,-0.023288557155607716,-0.055347705823338214,0.040814852401963884,0.0083412071001559,0.023937077251517114,0.0007482085127181147,0.004974126384110225,-0.11073278770362649,-0.00912530570268514
2011-10-03 00:00:00,-0.6010346017153204,0.013707637803001466,0.021672241126807497,-0.01460801030934919,-0.026790843639753842,0.014133464128104768,-0.003037259189571949,-0.15874374429052934,0.10721564473101242,0.7630354862787708,0.00030684409190338824,-0.021836868007184804,-0.06128984655438885,0.04255716265582842,0.007483898126679475,0.02023254444659985,-7.463476291869747e-6,0.007879543758312665,-0.10679397902258375,-0.008054120422778123
2011-10-04 00:00:00,-0.6010585666833546,0.01387397367838955,0.02518465075976911,-0.012647875054061848,-0.028170907642865263,0.013251176732334453,-0.0018131651592417156,-0.15265705493131332,0.10107569698290045,0.7638712101794188,0.0022485804711779855,-0.020399159033914892,-0.0594013979870644,0.04784751025543202,0.008948554399023678,0.013724837532318936,-0.002342264341682578,0.00969690895344937,-0.11398242339490207,-0.012273871361850052
2011-10-05 00:00:00,-0.6025699498369369,0.016286838213687704,0.03253066460654019,-0.013301092015108137,-0.030243725373789436,0.012275334995941835,-0.0005663306052267961,-0.14525268986349194,0.09786074528517553,0.7641632572380482,-0.005156349694195983,-0.022045860131262154,-0.06089029464185815,0.04670814203782793,0.007913988831751036,0.010784867918470272,-0.0006235865370268524,0.011503027012260093,-0.1130504930801579,-0.01512736566739991
2011-10-06 00:00:00,-0.6026784620328381,0.017116375398503775,0.03335888745003055,-0.012963917161121892,-0.030338715436966115,0.012963580018273704,-0.0005360916901196895,-0.14384904905638723,0.0961581182625286,0.7643370555619335,-0.004278456716522036,-0.023130822841897505,-0.058158049702349654,0.04464144682569498,0.007685985860086422,0.011058708763635811,-0.0007054515141682455,0.011518420383727534,-0.11622100184192553,-0.014681824057677643
2011-10-07 00:00:00,-0.6031481185212674,0.017227572716092793,0.03361508507266506,-0.013157462216414749,-0.030263455880815655,0.012590132174517335,-0.0006352124284346797,-0.14317057783822518,0.09636360044223989,0.7640334722440769,-0.004525936957301177,-0.022529056174408847,-0.057798899938429266,0.04474525211463168,0.007491593376326134,0.011440419804443703,-0.0011479723992017556,0.01139211683103938,-0.11662237188168659,-0.014730682212290628
2011-10-10 00:00:00,-0.6018321171646595,0.015385939834264228,0.032565500270999546,-0.012059118596142178,-0.03241771223046659,0.007660715523201085,0.000838186327693894,-0.1457980406654169,0.10055752674204714,0.7639747824609788,-0.005268085416051602,-0.019099662658378445,-0.061388266489740204,0.04933452960979638,0.01024769609305412,0.008451243684987089,-0.003353481744896733,0.009543504763752791,-0.11461918276963007,-0.014405071985024564
2011-10-11 00:00:00,-0.6011407893697588,0.022801253154267898,0.03549960865972123,-0.011407341388018861,-0.03504325243813041,0.007342836951431592,-0.000982579718993619,-0.1559160424977344,0.09903294389077917,0.7632929469768679,-0.0034059630362366505,-0.02016128213082769,-0.055725292489324646,0.04570223669743984,0.0098148800294432,0.003181297739665811,-0.0016187758504472884,0.009641338888250767,-0.11243838219227703,-0.01570459808450038
2011-10-12 00:00:00,-0.6013007297690401,0.022754918090124282,0.03145922623081788,-0.008656208271411385,-0.03531705692059951,0.008044052072329,-0.0010492769419197107,-0.15481080122558089,0.09862939783114835,0.7637927049656297,-0.005483294525583431,-0.02054259207676582,-0.05918719972998557,0.04670521214463912,0.007863932022252634,0.0037002031832821247,0.000243013815097861,0.00894580052531833,-0.10913848166896678,-0.016281859011560946
2011-10-13 00:00:00,-0.6018833931558157,0.021764632507263876,0.03138699431674102,-0.00861512345887143,-0.035790193046344634,0.007377232590343764,-0.000534681374422797,-0.15510651859958935,0.10009015351470404,0.7630855363179258,-0.005385835533677545,-0.019718459920825396,-0.057825221102091054,0.04718995474509176,0.009066168143162414,0.002976280866495238,3.7205658845278905e-5,0.008512860834284217,-0.10987929066689596,-0.016328157975190105
2011-10-14 00:00:00,-0.6018985321684855,0.021301134160172375,0.02990154956204609,-0.011661932298283204,-0.03506012138686883,0.005410663655345559,-0.0025470715813201844,-0.157389488935533,0.099528409499972,0.7635965404525323,-0.00018892652460920228,-0.022425788407943882,-0.05323432781771799,0.04344684289298954,0.008029752610920822,0.0058077925350075756,0.0010091093814197788,0.006432151187177386,-0.10753428707429497,-0.01684083134410857
2011-10-17 00:00:00,-0.6018206131731577,0.021433040112522977,0.03035188670551734,-0.011804534033270746,-0.03489547235135863,0.0058008747757487475,-0.0029407429640945504,-0.15656909008696515,0.09845003861151377,0.763838702135964,-8.884690956743185e-5,-0.02253294937339808,-0.05435853306137793,0.04357997780641034,0.006899502572956816,0.006679849886134032,0.0008609249489675147,0.006606938475506028,-0.10767821753321183,-0.01682629093116338
2011-10-18 00:00:00,-0.6017451347188144,0.021833549697266086,0.02941692857230986,-0.01122149937714368,-0.03491217620988264,0.005456352734693762,-0.003013682251700747,-0.15709730226053276,0.09931551994481666,0.7637374177121226,-0.00041737331229431407,-0.022237510526610903,-0.05502011794195477,0.04415979865574521,0.006732959822182568,0.006589003578429384,0.0009551630989001886,0.006603547601025301,-0.10702070991533642,-0.01674626804397388
2011-10-19 00:00:00,-0.6014356998585167,0.02164565698531562,0.029728380949416225,-0.010774804730596929,-0.03524600307800733,0.0056473595423299425,-0.0026621671550284137,-0.15748975792234637,0.09977963139467227,0.7636830850507559,0.00011858773023797758,-0.02196706515764206,-0.05318107698575769,0.043663983141934634,0.0068859417047488205,0.005674773501947471,0.0006551960047868691,0.006784017270837923,-0.10924798083336644,-0.01661471257060118
2011-10-20 00:00:00,-0.6038703687855642,0.022758805257013626,0.026029737178744974,-0.006522646204299688,-0.034813789656676974,0.0034421954939998223,-0.0019360467871922665,-0.15550983778189867,0.09898496530585507,0.7622766063972986,0.0009776580766291051,-0.019866945501161158,-0.05048441185906387,0.044475754057990737,0.007516168569886409,0.004223967584325434,0.0031831216596012145,0.0066666664998218505,-0.11193101512200829,-0.015750693027660145
2011-10-21 00:00:00,-0.6061857176896344,0.024512138348963763,0.027387267348951264,-0.006181428927395642,-0.034852189601631216,0.004658110361862776,-0.0013231466218367668,-0.15798258966208129,0.10155660498398694,0.7597484290772039,0.002103824746954898,-0.01894418811099558,-0.05062295867014245,0.04268412972958613,0.007642252551400557,0.002987306090174207,0.0024655518400940324,0.005914551613833522,-0.11109422623413358,-0.014949016408613201
